133,158,160,33,144,153
"[0.381466805934906, 0.5035597085952759]","[0.3476511240005493, 0.4947105050086975]","[0.31304535269737244, 0.4962667226791382]","[0.28572189807891846, 0.5045354962348938]","[0.3149290382862091, 0.5096738338470459]","[0.3499426245689392, 0.5088894367218018]"
"[0.3822169005870819, 0.5047429203987122]","[0.3484194874763489, 0.49614661931991577]","[0.3138156533241272, 0.49776792526245117]","[0.2865291237831116, 0.505913496017456]","[0.3154609501361847, 0.5109068155288696]","[0.3504275977611542, 0.5100457668304443]"
"[0.38223546743392944, 0.5029440522193909]","[0.34805530309677124, 0.49342092871665955]","[0.3129069209098816, 0.49484068155288696]","[0.2859407663345337, 0.503181517124176]","[0.314556360244751, 0.5088701248168945]","[0.34990620613098145, 0.508326530456543]"
"[0.38121023774147034, 0.5031307935714722]","[0.34668105840682983, 0.4932914078235626]","[0.31093743443489075, 0.4947803020477295]","[0.2836165428161621, 0.503393292427063]","[0.3130766749382019, 0.5090537667274475]","[0.34876662492752075, 0.50846928358078]"
"[0.3815110921859741, 0.5045816898345947]","[0.3470318913459778, 0.49528154730796814]","[0.31172505021095276, 0.4970335364341736]","[0.2842525839805603, 0.5057598352432251]","[0.31408560276031494, 0.5110159516334534]","[0.3495711088180542, 0.5101040005683899]"
"[0.3828400671482086, 0.5050830245018005]","[0.3488509953022003, 0.4959211051464081]","[0.31382203102111816, 0.4975273013114929]","[0.2863623797893524, 0.506094753742218]","[0.3155658543109894, 0.5114060044288635]","[0.3507806062698364, 0.510587215423584]"
"[0.3811192512512207, 0.5048802495002747]","[0.346494197845459, 0.49551960825920105]","[0.31110143661499023, 0.4973074197769165]","[0.28375715017318726, 0.5061347484588623]","[0.3132014572620392, 0.5114748477935791]","[0.34878024458885193, 0.5105552673339844]"
"[0.3813638389110565, 0.5059155225753784]","[0.34738489985466003, 0.49673599004745483]","[0.31266018748283386, 0.49853232502937317]","[0.28575414419174194, 0.5073347091674805]","[0.3145543038845062, 0.5125553011894226]","[0.3495067358016968, 0.5115969181060791]"
"[0.3817605972290039, 0.5039768218994141]","[0.3470569849014282, 0.49464601278305054]","[0.3115372657775879, 0.49637195467948914]","[0.28448161482810974, 0.5049107074737549]","[0.3135940432548523, 0.5103983283042908]","[0.349282443523407, 0.5095872282981873]"
"[0.38235223293304443, 0.5041562914848328]","[0.34811240434646606, 0.49448633193969727]","[0.3128097355365753, 0.4961726665496826]","[0.28599825501441956, 0.5048575401306152]","[0.3146851658821106, 0.5102888941764832]","[0.3500301241874695, 0.5095853805541992]"
"[0.38219770789146423, 0.5043221712112427]","[0.3478541672229767, 0.49529364705085754]","[0.3125225305557251, 0.4969595968723297]","[0.2853223979473114, 0.5051578879356384]","[0.31457656621932983, 0.5104589462280273]","[0.3500950038433075, 0.5096766948699951]"
"[0.38240525126457214, 0.504230797290802]","[0.3475264608860016, 0.49463221430778503]","[0.31189101934432983, 0.4963340163230896]","[0.28484857082366943, 0.5049503445625305]","[0.3139743208885193, 0.5105289220809937]","[0.34979480504989624, 0.5098183155059814]"
"[0.38217124342918396, 0.5041334629058838]","[0.3472508192062378, 0.49419090151786804]","[0.3115428686141968, 0.49586617946624756]","[0.2847246527671814, 0.5046578645706177]","[0.31363773345947266, 0.5103320479393005]","[0.3494195342063904, 0.509688138961792]"
"[0.3821181654930115, 0.5037924647331238]","[0.34731027483940125, 0.4948687255382538]","[0.3117324411869049, 0.4966680407524109]","[0.28424620628356934, 0.5050951242446899]","[0.31401243805885315, 0.51005619764328]","[0.3498634099960327, 0.5091767311096191]"
"[0.3820505738258362, 0.5043014883995056]","[0.3468019366264343, 0.4941209554672241]","[0.3107442557811737, 0.4957365393638611]","[0.2833831310272217, 0.5048737525939941]","[0.3128620386123657, 0.5105737447738647]","[0.3490942716598511, 0.5098932981491089]"
"[0.382009893655777, 0.5047953128814697]","[0.3470878005027771, 0.49500173330307007]","[0.3114689588546753, 0.4967406988143921]","[0.2842696011066437, 0.5058099627494812]","[0.31359127163887024, 0.5112367868423462]","[0.34944307804107666, 0.5104367733001709]"
"[0.38249170780181885, 0.5050939917564392]","[0.34780386090278625, 0.4953870475292206]","[0.3124845623970032, 0.4972163736820221]","[0.2853323817253113, 0.5063623785972595]","[0.3143853545188904, 0.5116435289382935]","[0.35003361105918884, 0.5108041763305664]"
"[0.3824504017829895, 0.5047957897186279]","[0.34799155592918396, 0.4949853718280792]","[0.31284621357917786, 0.4967736303806305]","[0.2857159972190857, 0.5058738589286804]","[0.3147814869880676, 0.5111987590789795]","[0.3502429127693176, 0.5104201436042786]"
"[0.3817800283432007, 0.5041512846946716]","[0.34744614362716675, 0.494640052318573]","[0.31259220838546753, 0.4964405298233032]","[0.28565800189971924, 0.5052021741867065]","[0.31493863463401794, 0.5103614926338196]","[0.3501567244529724, 0.5095454454421997]"
"[0.38283365964889526, 0.5043096542358398]","[0.34876346588134766, 0.4949347674846649]","[0.31417274475097656, 0.49672162532806396]","[0.28732040524482727, 0.5053810477256775]","[0.31635749340057373, 0.5105018019676208]","[0.3513462245464325, 0.5097025036811829]"
"[0.3831649720668793, 0.5042303800582886]","[0.3492600917816162, 0.49479275941848755]","[0.31472116708755493, 0.49647390842437744]","[0.2877526879310608, 0.5050556659698486]","[0.3168129324913025, 0.5102419257164001]","[0.35173332691192627, 0.509527325630188]"
"[0.3819296360015869, 0.504129946231842]","[0.34760963916778564, 0.4948974549770355]","[0.3128768801689148, 0.4967104196548462]","[0.28585073351860046, 0.5052657723426819]","[0.31526777148246765, 0.510425329208374]","[0.350480854511261, 0.5095736384391785]"
"[0.3820851743221283, 0.5042288303375244]","[0.3477696180343628, 0.4947925806045532]","[0.3127599060535431, 0.4965755343437195]","[0.2855101227760315, 0.5053914785385132]","[0.31494107842445374, 0.5105273723602295]","[0.35032933950424194, 0.5096893310546875]"
"[0.38239723443984985, 0.5042144060134888]","[0.3481689691543579, 0.49506333470344543]","[0.31345510482788086, 0.49691876769065857]","[0.2863369584083557, 0.5055486559867859]","[0.3157442808151245, 0.5105517506599426]","[0.35094261169433594, 0.5096636414527893]"
"[0.3820112645626068, 0.5041028261184692]","[0.34753313660621643, 0.49459969997406006]","[0.31244969367980957, 0.49642983078956604]","[0.2852153778076172, 0.5053312182426453]","[0.314602792263031, 0.5104755163192749]","[0.35008883476257324, 0.5096385478973389]"
"[0.3840864300727844, 0.503019392490387]","[0.3490563929080963, 0.49272820353507996]","[0.31313982605934143, 0.49427568912506104]","[0.285641074180603, 0.5033129453659058]","[0.31543564796447754, 0.5088791847229004]","[0.3514699637889862, 0.5082640647888184]"
"[0.38402557373046875, 0.5023783445358276]","[0.34919536113739014, 0.4917041063308716]","[0.31341642141342163, 0.49308526515960693]","[0.28643447160720825, 0.502065896987915]","[0.3159021735191345, 0.5078572034835815]","[0.35165107250213623, 0.5074471831321716]"
"[0.38374024629592896, 0.5028667449951172]","[0.3491262197494507, 0.49268460273742676]","[0.3137459456920624, 0.4941837787628174]","[0.28689044713974, 0.5028568506240845]","[0.31657516956329346, 0.5084022879600525]","[0.3520044684410095, 0.5078702569007874]"
"[0.3840467929840088, 0.5022981762886047]","[0.3492732644081116, 0.4918457269668579]","[0.3134717047214508, 0.49324965476989746]","[0.28619664907455444, 0.5021044611930847]","[0.31595709919929504, 0.5077638626098633]","[0.3517589271068573, 0.5073124170303345]"
"[0.38374584913253784, 0.5020329356193542]","[0.3493950068950653, 0.4915698170661926]","[0.31368309259414673, 0.49285072088241577]","[0.28606924414634705, 0.5016923546791077]","[0.31595584750175476, 0.5073304772377014]","[0.35163211822509766, 0.506953775882721]"
"[0.3836798667907715, 0.5020381808280945]","[0.3490752875804901, 0.4915539026260376]","[0.3133810758590698, 0.4930099844932556]","[0.2857791781425476, 0.5018689632415771]","[0.31569117307662964, 0.5076161623001099]","[0.3515074849128723, 0.5071605443954468]"
"[0.3834418058395386, 0.5017405152320862]","[0.34875690937042236, 0.490688681602478]","[0.31275320053100586, 0.4919965863227844]","[0.28536802530288696, 0.5008543729782104]","[0.31562501192092896, 0.5067101120948792]","[0.3513476848602295, 0.5064340233802795]"
"[0.38331139087677, 0.5017085671424866]","[0.34863895177841187, 0.49084070324897766]","[0.3125278651714325, 0.49210697412490845]","[0.28476905822753906, 0.5009263157844543]","[0.3149169981479645, 0.5068332552909851]","[0.3508605360984802, 0.5065818428993225]"
"[0.3833818733692169, 0.5017892718315125]","[0.34898507595062256, 0.4910197854042053]","[0.3131951689720154, 0.4923737347126007]","[0.28582119941711426, 0.5011698007583618]","[0.3158804774284363, 0.5069414377212524]","[0.3514333963394165, 0.5066102743148804]"
"[0.3836192190647125, 0.5015517473220825]","[0.3491223454475403, 0.4905889928340912]","[0.31319183111190796, 0.491894006729126]","[0.28581732511520386, 0.5007604360580444]","[0.31571295857429504, 0.5066778659820557]","[0.35143113136291504, 0.5064051151275635]"
"[0.3837422728538513, 0.5018547177314758]","[0.34942638874053955, 0.4910982847213745]","[0.3137461543083191, 0.4924471974372864]","[0.286487877368927, 0.5012484192848206]","[0.31646862626075745, 0.5069847106933594]","[0.35193806886672974, 0.5066494345664978]"
"[0.383610337972641, 0.5012325048446655]","[0.3492759168148041, 0.490439236164093]","[0.313445121049881, 0.491678923368454]","[0.28598207235336304, 0.5004085302352905]","[0.31580501794815063, 0.5063429474830627]","[0.35150042176246643, 0.5061060786247253]"
"[0.38293278217315674, 0.5020179748535156]","[0.34856176376342773, 0.49165812134742737]","[0.3128984868526459, 0.49297356605529785]","[0.28534024953842163, 0.5015886425971985]","[0.3151645362377167, 0.5073255896568298]","[0.35080692172050476, 0.5069975852966309]"
"[0.3825142979621887, 0.5041691660881042]","[0.3481499254703522, 0.49403470754623413]","[0.3126199543476105, 0.49542003870010376]","[0.28527265787124634, 0.5042285919189453]","[0.31468963623046875, 0.5099831223487854]","[0.35031095147132874, 0.509442150592804]"
"[0.38289567828178406, 0.5037201046943665]","[0.3483726382255554, 0.4930116534233093]","[0.31278473138809204, 0.49447017908096313]","[0.2861764430999756, 0.5035515427589417]","[0.3153737187385559, 0.5094130635261536]","[0.35081642866134644, 0.5089134573936462]"
"[0.3828895092010498, 0.5037248134613037]","[0.34818515181541443, 0.49301081895828247]","[0.31257104873657227, 0.4945297837257385]","[0.28603386878967285, 0.5036067962646484]","[0.31542226672172546, 0.5094462633132935]","[0.3509272634983063, 0.508916437625885]"
"[0.3820798695087433, 0.5039559602737427]","[0.34764498472213745, 0.4939005374908447]","[0.3124734163284302, 0.4955410659313202]","[0.28585124015808105, 0.5044412612915039]","[0.31514209508895874, 0.5099191069602966]","[0.35044291615486145, 0.5092289447784424]"
"[0.3817467987537384, 0.5044522285461426]","[0.34742504358291626, 0.49434882402420044]","[0.31222060322761536, 0.4959361255168915]","[0.2854023277759552, 0.5048949122428894]","[0.314460813999176, 0.5104688405990601]","[0.34979960322380066, 0.509816586971283]"
"[0.3821481764316559, 0.503639817237854]","[0.34789031744003296, 0.49365392327308655]","[0.31275299191474915, 0.4951821565628052]","[0.2862091660499573, 0.5038478374481201]","[0.3155268132686615, 0.5093246698379517]","[0.3507388234138489, 0.5086964964866638]"
"[0.381615549325943, 0.5042475461959839]","[0.34706687927246094, 0.4941776692867279]","[0.3116243779659271, 0.4957505464553833]","[0.2849169671535492, 0.5045822858810425]","[0.3140800893306732, 0.510220468044281]","[0.34957194328308105, 0.5095723867416382]"
"[0.3821756839752197, 0.5040241479873657]","[0.347934365272522, 0.4934764802455902]","[0.3126312494277954, 0.4949128329753876]","[0.2861444354057312, 0.5039128661155701]","[0.31515592336654663, 0.5096448659896851]","[0.35041192173957825, 0.5091413259506226]"
"[0.3819301724433899, 0.5032069087028503]","[0.34724098443984985, 0.49260851740837097]","[0.3115156590938568, 0.4941222369670868]","[0.28493601083755493, 0.503139853477478]","[0.31414365768432617, 0.5089666843414307]","[0.3497602045536041, 0.5084400773048401]"
"[0.38118427991867065, 0.5034850835800171]","[0.3465691804885864, 0.4933719038963318]","[0.3112033009529114, 0.4950263500213623]","[0.28470927476882935, 0.5039430856704712]","[0.31401896476745605, 0.509429395198822]","[0.34942612051963806, 0.5087219476699829]"
"[0.38056498765945435, 0.5032963752746582]","[0.3460920453071594, 0.49330368638038635]","[0.3106048107147217, 0.4947901964187622]","[0.28360188007354736, 0.5034759044647217]","[0.31299135088920593, 0.5091440677642822]","[0.3485913574695587, 0.5085257291793823]"
"[0.38123539090156555, 0.5038697123527527]","[0.34686049818992615, 0.4940009117126465]","[0.3118722438812256, 0.4957086443901062]","[0.2851813733577728, 0.5047321319580078]","[0.314459890127182, 0.5101249814033508]","[0.3496701717376709, 0.5092982053756714]"
"[0.3809760510921478, 0.503977358341217]","[0.3465554714202881, 0.4941696524620056]","[0.31118544936180115, 0.49573683738708496]","[0.283587247133255, 0.5047018527984619]","[0.3131294548511505, 0.5101786851882935]","[0.34882810711860657, 0.5094257593154907]"
"[0.38046467304229736, 0.5033233761787415]","[0.3454326093196869, 0.493119478225708]","[0.3095850646495819, 0.49471890926361084]","[0.2823241949081421, 0.503850519657135]","[0.3118807375431061, 0.5094910264015198]","[0.3478308916091919, 0.5087884664535522]"
"[0.3804247975349426, 0.5034787654876709]","[0.345480740070343, 0.493255078792572]","[0.30979806184768677, 0.4949425160884857]","[0.28281542658805847, 0.5040625333786011]","[0.31239694356918335, 0.5096368193626404]","[0.3481694757938385, 0.508899986743927]"
"[0.3805922865867615, 0.5038701891899109]","[0.3455204963684082, 0.493896484375]","[0.30984675884246826, 0.4956088066101074]","[0.2827903926372528, 0.5047556757926941]","[0.31212317943573, 0.5102226138114929]","[0.34805262088775635, 0.5094282031059265]"
"[0.38038432598114014, 0.5036940574645996]","[0.34536489844322205, 0.49369290471076965]","[0.30978286266326904, 0.49541163444519043]","[0.28287237882614136, 0.5045409202575684]","[0.31198054552078247, 0.5101333856582642]","[0.34779471158981323, 0.5093589425086975]"
"[0.3808196485042572, 0.5034660696983337]","[0.34616079926490784, 0.49311983585357666]","[0.3107237219810486, 0.49475720524787903]","[0.28413158655166626, 0.504006028175354]","[0.31319594383239746, 0.509604811668396]","[0.34870079159736633, 0.508907675743103]"
"[0.3805651366710663, 0.5031547546386719]","[0.34594523906707764, 0.49317920207977295]","[0.3106331527233124, 0.4948458969593048]","[0.2840175926685333, 0.503817617893219]","[0.3132016658782959, 0.5093296766281128]","[0.348632276058197, 0.508560299873352]"
"[0.38061410188674927, 0.5032316446304321]","[0.3457668721675873, 0.4933503270149231]","[0.31040140986442566, 0.49509066343307495]","[0.2837049663066864, 0.5040842294692993]","[0.31291937828063965, 0.5095508098602295]","[0.3484809398651123, 0.5087271332740784]"
"[0.38047435879707336, 0.5037937164306641]","[0.3456995487213135, 0.4936453104019165]","[0.3105134069919586, 0.49542319774627686]","[0.2841341495513916, 0.5046263337135315]","[0.31315112113952637, 0.5101587772369385]","[0.34854766726493835, 0.5093403458595276]"
"[0.3814625144004822, 0.5034049153327942]","[0.34647804498672485, 0.49334025382995605]","[0.3111743927001953, 0.49514129757881165]","[0.2845092713832855, 0.5043340921401978]","[0.3135184049606323, 0.5098435282707214]","[0.34914255142211914, 0.509030282497406]"
"[0.3814557194709778, 0.5036748051643372]","[0.34691932797431946, 0.49352478981018066]","[0.31190043687820435, 0.49526163935661316]","[0.2855035364627838, 0.5044326782226562]","[0.314161479473114, 0.5099745392799377]","[0.34943827986717224, 0.5092231035232544]"
"[0.3805445730686188, 0.5039077401161194]","[0.3457484245300293, 0.49385231733322144]","[0.31053367257118225, 0.4955500066280365]","[0.2842186391353607, 0.5045667886734009]","[0.31289011240005493, 0.5101602077484131]","[0.3483826518058777, 0.5094367861747742]"
"[0.38198068737983704, 0.5037593245506287]","[0.34737277030944824, 0.4940909445285797]","[0.3124137818813324, 0.4957950711250305]","[0.2862403988838196, 0.5044728517532349]","[0.31486421823501587, 0.5098854303359985]","[0.35011884570121765, 0.5091652870178223]"
