463,385,387,263,373,380
"[0.49898070096969604, 0.503149151802063]","[0.5389458537101746, 0.492820680141449]","[0.5734913945198059, 0.4935464560985565]","[0.5976659059524536, 0.5024560689926147]","[0.5722874402999878, 0.5088027119636536]","[0.5374783277511597, 0.5086937546730042]"
"[0.4981454014778137, 0.5031476020812988]","[0.5380036234855652, 0.49259182810783386]","[0.5725025534629822, 0.4932601749897003]","[0.5966157913208008, 0.50230473279953]","[0.5714351534843445, 0.5087121725082397]","[0.5367143154144287, 0.5086618661880493]"
"[0.49872931838035583, 0.5033784508705139]","[0.5387054085731506, 0.49273115396499634]","[0.5733023285865784, 0.4933212399482727]","[0.5975960493087769, 0.5022504329681396]","[0.5722076892852783, 0.5087785720825195]","[0.5373408794403076, 0.5087869763374329]"
"[0.4983808398246765, 0.5033636093139648]","[0.5380207300186157, 0.4926968812942505]","[0.5724129676818848, 0.4932425618171692]","[0.5963567495346069, 0.5020780563354492]","[0.5711714029312134, 0.508634090423584]","[0.5365756154060364, 0.5086668729782104]"
"[0.49901914596557617, 0.5033348798751831]","[0.5388422608375549, 0.49268120527267456]","[0.5733285546302795, 0.49332690238952637]","[0.5972900986671448, 0.5022518634796143]","[0.5720418095588684, 0.5087487101554871]","[0.537382960319519, 0.5087376832962036]"
"[0.4999266564846039, 0.5028058886528015]","[0.5410112142562866, 0.4917949438095093]","[0.5762332677841187, 0.4926866888999939]","[0.5999301075935364, 0.5019532442092896]","[0.5736891627311707, 0.5085719227790833]","[0.538520336151123, 0.508381187915802]"
"[0.5003551840782166, 0.5026559829711914]","[0.5406311750411987, 0.4924849271774292]","[0.5752732157707214, 0.4934530556201935]","[0.5989567637443542, 0.5024692416191101]","[0.5731371641159058, 0.5084511041641235]","[0.5385016798973083, 0.5080987215042114]"
"[0.50066739320755, 0.5030924081802368]","[0.5411856174468994, 0.4925975799560547]","[0.5761553645133972, 0.4932630658149719]","[0.6004189848899841, 0.5021814107894897]","[0.574294924736023, 0.5085175633430481]","[0.539282500743866, 0.5083618760108948]"
"[0.49964439868927, 0.503452718257904]","[0.5403530597686768, 0.49254390597343445]","[0.5756044387817383, 0.4932304620742798]","[0.599510669708252, 0.5021739602088928]","[0.5733835697174072, 0.508710503578186]","[0.5383186340332031, 0.5086650848388672]"
"[0.5003625154495239, 0.5035443902015686]","[0.541075587272644, 0.4930056929588318]","[0.5764678716659546, 0.4936807453632355]","[0.6004125475883484, 0.5024906992912292]","[0.5744336247444153, 0.5090160369873047]","[0.539230227470398, 0.5089174509048462]"
"[0.5013793110847473, 0.5038362145423889]","[0.5424356460571289, 0.49317944049835205]","[0.5780386924743652, 0.49381494522094727]","[0.6023024320602417, 0.5027235150337219]","[0.5760456323623657, 0.5094943046569824]","[0.5405367612838745, 0.5093887448310852]"
"[0.5002157092094421, 0.5037603974342346]","[0.5405700206756592, 0.49299800395965576]","[0.5757241249084473, 0.4936574399471283]","[0.5995320081710815, 0.5025838017463684]","[0.5737259387969971, 0.5091279745101929]","[0.5387811660766602, 0.5090656280517578]"
"[0.5012821555137634, 0.5034071207046509]","[0.5424426198005676, 0.4926470220088959]","[0.5779762268066406, 0.4934079051017761]","[0.6019561290740967, 0.5023608803749084]","[0.5756896138191223, 0.509010374546051]","[0.5402987003326416, 0.5088635683059692]"
"[0.4998014569282532, 0.5037511587142944]","[0.5398034453392029, 0.49329477548599243]","[0.5745922327041626, 0.4939255118370056]","[0.598398745059967, 0.5026416778564453]","[0.5727714896202087, 0.509080171585083]","[0.5380657911300659, 0.5090274214744568]"
"[0.5016650557518005, 0.504003643989563]","[0.5425835847854614, 0.4934612810611725]","[0.5780913233757019, 0.49401113390922546]","[0.6025170087814331, 0.5025759339332581]","[0.5761600136756897, 0.5094205737113953]","[0.5406876802444458, 0.5094240307807922]"
"[0.49991363286972046, 0.5039804577827454]","[0.5401790738105774, 0.4928405284881592]","[0.5754415988922119, 0.4933159351348877]","[0.5992910265922546, 0.5020574927330017]","[0.5734919309616089, 0.5088763236999512]","[0.5385252237319946, 0.5090068578720093]"
"[0.5005765557289124, 0.5041857957839966]","[0.5413570404052734, 0.49349677562713623]","[0.5767910480499268, 0.4940437376499176]","[0.6011924743652344, 0.5026193857192993]","[0.5748263597488403, 0.5094355344772339]","[0.5394342541694641, 0.5094728469848633]"
"[0.49909883737564087, 0.5042769312858582]","[0.5398873686790466, 0.49338817596435547]","[0.575360119342804, 0.4937380254268646]","[0.5997655391693115, 0.5023508667945862]","[0.573896586894989, 0.5092633962631226]","[0.5383479595184326, 0.5094118118286133]"
"[0.5015119910240173, 0.5042362809181213]","[0.5427340865135193, 0.49374812841415405]","[0.5785386562347412, 0.49432361125946045]","[0.6036747694015503, 0.5030826926231384]","[0.5771278142929077, 0.5096734762191772]","[0.5411715507507324, 0.5096704959869385]"
"[0.5010208487510681, 0.5040746331214905]","[0.5420318841934204, 0.4930765926837921]","[0.577912449836731, 0.4934760630130768]","[0.602750301361084, 0.5023647546768188]","[0.5762897729873657, 0.509125828742981]","[0.5404415130615234, 0.5092294812202454]"
"[0.5019568204879761, 0.5043265223503113]","[0.5429917573928833, 0.49294453859329224]","[0.5790330767631531, 0.49327871203422546]","[0.6040832996368408, 0.5023414492607117]","[0.5774911642074585, 0.5092942714691162]","[0.5415436625480652, 0.5094769597053528]"
"[0.5027827024459839, 0.5044037699699402]","[0.5438602566719055, 0.49354591965675354]","[0.5798144340515137, 0.49407121539115906]","[0.6048206686973572, 0.5031513571739197]","[0.5782708525657654, 0.5098190903663635]","[0.5423601269721985, 0.509809672832489]"
"[0.5020979046821594, 0.5039430856704712]","[0.5434641242027283, 0.49361947178840637]","[0.5793437957763672, 0.4942709505558014]","[0.6044605374336243, 0.5030642747879028]","[0.5776073336601257, 0.5095261335372925]","[0.5415672659873962, 0.509397029876709]"
"[0.5009713768959045, 0.5046015381813049]","[0.5424454212188721, 0.4939885139465332]","[0.5783259272575378, 0.4946122467517853]","[0.6033414006233215, 0.5035351514816284]","[0.5767413973808289, 0.5101104974746704]","[0.5406752824783325, 0.510036051273346]"
"[0.5013200044631958, 0.5050556063652039]","[0.5427903532981873, 0.49401670694351196]","[0.5788800716400146, 0.4943513572216034]","[0.6043834686279297, 0.503325879573822]","[0.5775885581970215, 0.5102832913398743]","[0.5413658618927002, 0.5104148983955383]"
"[0.5003879070281982, 0.5046482682228088]","[0.5413230061531067, 0.4934147894382477]","[0.5772089958190918, 0.4936920404434204]","[0.6024426221847534, 0.502661943435669]","[0.5757648944854736, 0.509523868560791]","[0.539901614189148, 0.5097235441207886]"
"[0.49940159916877747, 0.5048890709877014]","[0.540476381778717, 0.4937886893749237]","[0.5764191746711731, 0.49436676502227783]","[0.6013005971908569, 0.5037347078323364]","[0.5751314759254456, 0.5104386210441589]","[0.5392429232597351, 0.5104410648345947]"
"[0.5015072822570801, 0.5048683285713196]","[0.5428657531738281, 0.4942176640033722]","[0.5789382457733154, 0.494826078414917]","[0.604253351688385, 0.5041444301605225]","[0.5776206851005554, 0.5109109282493591]","[0.5416119694709778, 0.5108019709587097]"
"[0.5007548928260803, 0.5045891404151917]","[0.5422728061676025, 0.49365073442459106]","[0.5784764289855957, 0.49438902735710144]","[0.6035057902336121, 0.5038160085678101]","[0.5767879486083984, 0.5104423761367798]","[0.5408048033714294, 0.5102894306182861]"
"[0.5006446838378906, 0.5053925514221191]","[0.5420012474060059, 0.49512919783592224]","[0.5778718590736389, 0.4958362579345703]","[0.6027935147285461, 0.5049166679382324]","[0.5761192440986633, 0.5112162828445435]","[0.5404183268547058, 0.5109360218048096]"
"[0.5004011392593384, 0.5059611797332764]","[0.541649580001831, 0.4959632456302643]","[0.5775076150894165, 0.4964095950126648]","[0.6030030250549316, 0.5054522752761841]","[0.576785683631897, 0.5122412443161011]","[0.5407384037971497, 0.5121389031410217]"
"[0.501532793045044, 0.505821168422699]","[0.5426123142242432, 0.495581716299057]","[0.5783515572547913, 0.4957761764526367]","[0.6043633222579956, 0.5047428607940674]","[0.5775622129440308, 0.5115875601768494]","[0.5416277647018433, 0.5116249918937683]"
"[0.5024816393852234, 0.5045607089996338]","[0.5442909002304077, 0.4951232075691223]","[0.5805486440658569, 0.49577873945236206]","[0.6061636209487915, 0.5045687556266785]","[0.5794408321380615, 0.5108856558799744]","[0.5429797172546387, 0.5106086134910583]"
"[0.4988303780555725, 0.5060534477233887]","[0.539171576499939, 0.495901495218277]","[0.5745072364807129, 0.496427446603775]","[0.5993898510932922, 0.5056320428848267]","[0.5737650394439697, 0.5122634172439575]","[0.538355827331543, 0.512121856212616]"
"[0.5019549131393433, 0.5053007006645203]","[0.5433312058448792, 0.49524691700935364]","[0.5791901350021362, 0.4955790042877197]","[0.6050575971603394, 0.5045181512832642]","[0.5782849788665771, 0.5112507939338684]","[0.5421600937843323, 0.5112200975418091]"
"[0.5000636577606201, 0.5055778622627258]","[0.5411168932914734, 0.4953693449497223]","[0.5768736600875854, 0.49596595764160156]","[0.6020293235778809, 0.5051485896110535]","[0.5757337808609009, 0.5116082429885864]","[0.5400199890136719, 0.5114641785621643]"
"[0.5004590153694153, 0.5055554509162903]","[0.5411201119422913, 0.4960324466228485]","[0.5765790343284607, 0.49673038721084595]","[0.601510226726532, 0.5056871771812439]","[0.5757590532302856, 0.5121234655380249]","[0.540124773979187, 0.5118460059165955]"
"[0.5024906396865845, 0.5055015683174133]","[0.5435541272163391, 0.49532175064086914]","[0.5791900753974915, 0.4955737888813019]","[0.6050650477409363, 0.5045211911201477]","[0.5783004760742188, 0.5112584233283997]","[0.5424258708953857, 0.5112506151199341]"
"[0.5011500716209412, 0.50379478931427]","[0.5426557064056396, 0.4944758713245392]","[0.5786393880844116, 0.49523764848709106]","[0.6040220260620117, 0.5039387941360474]","[0.5774175524711609, 0.5102111101150513]","[0.5412828922271729, 0.5098886489868164]"
"[0.5002898573875427, 0.5054690837860107]","[0.5406093001365662, 0.49592527747154236]","[0.5758135914802551, 0.4966665506362915]","[0.6006062626838684, 0.5054953694343567]","[0.5747262239456177, 0.5117098689079285]","[0.5395321249961853, 0.5114386081695557]"
"[0.5008903741836548, 0.5049817562103271]","[0.5417856574058533, 0.49575337767601013]","[0.5772473216056824, 0.49642178416252136]","[0.6027048826217651, 0.5050919651985168]","[0.5764048099517822, 0.5114113092422485]","[0.5406667590141296, 0.5111826658248901]"
"[0.4974389672279358, 0.5035801529884338]","[0.5376213788986206, 0.4931340217590332]","[0.5728681087493896, 0.4938303232192993]","[0.5972421169281006, 0.503000795841217]","[0.5717121362686157, 0.5093905329704285]","[0.536666750907898, 0.5093535780906677]"
"[0.5006372928619385, 0.5038275718688965]","[0.5412057638168335, 0.49377620220184326]","[0.5764427185058594, 0.49439552426338196]","[0.6014022827148438, 0.5032045245170593]","[0.5749127864837646, 0.5095542669296265]","[0.5396338701248169, 0.5094577074050903]"
"[0.5001984238624573, 0.5036722421646118]","[0.5409163236618042, 0.49385738372802734]","[0.576120138168335, 0.49485456943511963]","[0.6006447076797485, 0.5040105581283569]","[0.5741535425186157, 0.509851336479187]","[0.5391027331352234, 0.5094264149665833]"
"[0.4985389709472656, 0.5032745599746704]","[0.539523720741272, 0.4933250844478607]","[0.5745617151260376, 0.49462372064590454]","[0.5985032916069031, 0.5041935443878174]","[0.5726111531257629, 0.5100887417793274]","[0.5376500487327576, 0.5095661878585815]"
"[0.49849966168403625, 0.5038590431213379]","[0.5397133231163025, 0.49341881275177]","[0.5747774839401245, 0.49466633796691895]","[0.5987082719802856, 0.5044235587120056]","[0.5726703405380249, 0.5105781555175781]","[0.5376102328300476, 0.5100988745689392]"
"[0.4994123578071594, 0.5033217072486877]","[0.5403599143028259, 0.4935372471809387]","[0.5752492547035217, 0.49487239122390747]","[0.5990575551986694, 0.5043304562568665]","[0.5731787085533142, 0.5101563930511475]","[0.5383358001708984, 0.5095469355583191]"
"[0.4989413917064667, 0.5037076473236084]","[0.5401090383529663, 0.4932858347892761]","[0.5751449465751648, 0.49449920654296875]","[0.599161684513092, 0.5041651129722595]","[0.5729507207870483, 0.510270893573761]","[0.5379124283790588, 0.5097906589508057]"
"[0.4987911581993103, 0.5026957392692566]","[0.5396730899810791, 0.4930585026741028]","[0.5744813680648804, 0.4942876398563385]","[0.5981675386428833, 0.5034372806549072]","[0.5723463296890259, 0.5092096328735352]","[0.5375767946243286, 0.5086835026741028]"
"[0.4976997971534729, 0.5043448805809021]","[0.5382674336433411, 0.4941268563270569]","[0.5729320049285889, 0.49544739723205566]","[0.5965946316719055, 0.5050885081291199]","[0.5709032416343689, 0.5109490156173706]","[0.5361921191215515, 0.5104068517684937]"
"[0.49782636761665344, 0.5038272142410278]","[0.5388328433036804, 0.4932265281677246]","[0.5737854242324829, 0.49446815252304077]","[0.5974995493888855, 0.5042385458946228]","[0.5715906023979187, 0.5104386806488037]","[0.5366140007972717, 0.5099756121635437]"
"[0.4981755018234253, 0.5032907128334045]","[0.5391940474510193, 0.4928308427333832]","[0.5741549134254456, 0.494162917137146]","[0.5977926850318909, 0.5038384199142456]","[0.5717331767082214, 0.5098541975021362]","[0.5368503332138062, 0.5093406438827515]"
"[0.49940308928489685, 0.502869725227356]","[0.5404809713363647, 0.4928843080997467]","[0.5754554271697998, 0.4942741096019745]","[0.5992769002914429, 0.5037891268730164]","[0.5730674266815186, 0.5096023678779602]","[0.5381148457527161, 0.5089625716209412]"
"[0.4984169900417328, 0.5029940009117126]","[0.5392569899559021, 0.493150919675827]","[0.5741769671440125, 0.49425050616264343]","[0.5983619689941406, 0.5032466053962708]","[0.5720974206924438, 0.5090875625610352]","[0.5371426939964294, 0.5086469054222107]"
"[0.49861225485801697, 0.5029598474502563]","[0.5388884544372559, 0.4938330054283142]","[0.5733364820480347, 0.4947046935558319]","[0.5979733467102051, 0.5030877590179443]","[0.571928858757019, 0.5089676380157471]","[0.5370082855224609, 0.5085683465003967]"
"[0.4975464344024658, 0.5023064613342285]","[0.5383421778678894, 0.49266517162323]","[0.5734902620315552, 0.4933484196662903]","[0.5988468527793884, 0.5017529129981995]","[0.5718896985054016, 0.5079203844070435]","[0.5364932417869568, 0.5077018737792969]"
"[0.49593788385391235, 0.5023599863052368]","[0.5367516279220581, 0.4924561381340027]","[0.571723222732544, 0.4930962026119232]","[0.5965471267700195, 0.5015152096748352]","[0.5697588920593262, 0.5075920820236206]","[0.5345281362533569, 0.5074629783630371]"
"[0.4976693391799927, 0.5034111142158508]","[0.5388259887695312, 0.49376586079597473]","[0.574116587638855, 0.49430161714553833]","[0.5995061993598938, 0.5026265382766724]","[0.5727089643478394, 0.5090509057044983]","[0.5369485020637512, 0.508958101272583]"
"[0.49755680561065674, 0.5025484561920166]","[0.537994384765625, 0.4942939877510071]","[0.5726438760757446, 0.4946419596672058]","[0.5985750555992126, 0.5022653341293335]","[0.5716888904571533, 0.5082665681838989]","[0.5363231897354126, 0.5080796480178833]"
"[0.4952470362186432, 0.5035868883132935]","[0.5359939932823181, 0.49543482065200806]","[0.5705276727676392, 0.4959549009799957]","[0.5965259075164795, 0.5036460161209106]","[0.5696693062782288, 0.5097064971923828]","[0.5342413187026978, 0.5094932317733765]"
"[0.4935460686683655, 0.5026534795761108]","[0.5336765050888062, 0.49480271339416504]","[0.5676621198654175, 0.4952387809753418]","[0.593565821647644, 0.5025417804718018]","[0.5668771862983704, 0.5084215998649597]","[0.5320234894752502, 0.5082358717918396]"
"[0.49585288763046265, 0.5021393895149231]","[0.5359573364257812, 0.4938369691371918]","[0.5700365304946899, 0.49411389231681824]","[0.5957762598991394, 0.5014725923538208]","[0.568885326385498, 0.5074693560600281]","[0.5340962409973145, 0.5074038505554199]"
"[0.49558013677597046, 0.5031231045722961]","[0.5357697606086731, 0.4952618479728699]","[0.5696098804473877, 0.4955716133117676]","[0.5958929061889648, 0.5029209852218628]","[0.5685025453567505, 0.5086013078689575]","[0.5336815714836121, 0.5084278583526611]"
"[0.49610215425491333, 0.5047808289527893]","[0.5353931784629822, 0.4984648525714874]","[0.5685974955558777, 0.49893420934677124]","[0.5944441556930542, 0.5056508779525757]","[0.5678661465644836, 0.5107389092445374]","[0.533591091632843, 0.5103446245193481]"
"[0.49568605422973633, 0.5066116452217102]","[0.5349685549736023, 0.5026010870933533]","[0.5671343803405762, 0.5039442181587219]","[0.592751145362854, 0.5104472637176514]","[0.5663643479347229, 0.5141991972923279]","[0.5326125025749207, 0.5130780339241028]"
"[0.49477827548980713, 0.5054190158843994]","[0.5346548557281494, 0.5010022521018982]","[0.5677101612091064, 0.5025445222854614]","[0.5927586555480957, 0.5092658400535583]","[0.5664753317832947, 0.512977123260498]","[0.5323269367218018, 0.5117554664611816]"
"[0.49442243576049805, 0.5047935843467712]","[0.5331376791000366, 0.49998730421066284]","[0.5655441284179688, 0.501496434211731]","[0.589753270149231, 0.5081047415733337]","[0.5644330382347107, 0.5119150280952454]","[0.5310344696044922, 0.5108929872512817]"
"[0.4939453601837158, 0.5043919682502747]","[0.5328354835510254, 0.49860772490501404]","[0.565575361251831, 0.5001306533813477]","[0.5894086360931396, 0.5072177052497864]","[0.5641597509384155, 0.5114419460296631]","[0.5306627154350281, 0.5105011463165283]"
"[0.4926779270172119, 0.5044704079627991]","[0.5320298671722412, 0.4974813163280487]","[0.5653648376464844, 0.4985876977443695]","[0.589811384677887, 0.5059499740600586]","[0.5640896558761597, 0.5107862949371338]","[0.5300511121749878, 0.5102104544639587]"
"[0.49388670921325684, 0.5037174224853516]","[0.53348308801651, 0.49629661440849304]","[0.5670535564422607, 0.49725618958473206]","[0.5916978120803833, 0.5047845244407654]","[0.5657989382743835, 0.5100217461585999]","[0.5315384268760681, 0.5095803141593933]"
"[0.49366945028305054, 0.5030292868614197]","[0.5332114100456238, 0.49542954564094543]","[0.5669765472412109, 0.4962025582790375]","[0.5919927954673767, 0.5037771463394165]","[0.5659638047218323, 0.5090937614440918]","[0.5315914750099182, 0.5087659955024719]"
"[0.49454179406166077, 0.5027734637260437]","[0.5347203016281128, 0.4958426356315613]","[0.5685559511184692, 0.49680373072624207]","[0.5937764644622803, 0.5041252970695496]","[0.5672591328620911, 0.509192168712616]","[0.5325980186462402, 0.5086389183998108]"
"[0.4946851432323456, 0.5036272406578064]","[0.5349060297012329, 0.49683505296707153]","[0.5686098337173462, 0.49789750576019287]","[0.593690812587738, 0.5052884817123413]","[0.5672014951705933, 0.5102126002311707]","[0.5325950384140015, 0.5095824003219604]"
"[0.49459484219551086, 0.5038928985595703]","[0.5344628691673279, 0.49717631936073303]","[0.5678955316543579, 0.49815309047698975]","[0.592927098274231, 0.5054398775100708]","[0.5667508840560913, 0.5103604197502136]","[0.5323746204376221, 0.5097659826278687]"
"[0.4948679506778717, 0.5031591057777405]","[0.5347240567207336, 0.4964945316314697]","[0.5682551860809326, 0.49742618203163147]","[0.5931640863418579, 0.5044938325881958]","[0.5670413970947266, 0.5094621181488037]","[0.5325947403907776, 0.5089015960693359]"
"[0.4953494966030121, 0.5025470852851868]","[0.5353537201881409, 0.495419442653656]","[0.5690850019454956, 0.496443510055542]","[0.5938917398452759, 0.5040012001991272]","[0.5679002404212952, 0.5089924931526184]","[0.5334152579307556, 0.5084437131881714]"
"[0.49468010663986206, 0.5032600164413452]","[0.5351061820983887, 0.4956752061843872]","[0.5692658424377441, 0.49656784534454346]","[0.5944472551345825, 0.5044406056404114]","[0.5682695508003235, 0.5097991824150085]","[0.5333730578422546, 0.5093271732330322]"
"[0.49370595812797546, 0.5022802352905273]","[0.5343228578567505, 0.4944162666797638]","[0.5691026449203491, 0.49487704038619995]","[0.5948792695999146, 0.502574622631073]","[0.5682835578918457, 0.5082990527153015]","[0.5327815413475037, 0.5080344676971436]"
"[0.49328288435935974, 0.5020635724067688]","[0.5334203243255615, 0.4950745105743408]","[0.5676758885383606, 0.4954372048377991]","[0.5937405228614807, 0.5024710893630981]","[0.5669722557067871, 0.5078790187835693]","[0.531830370426178, 0.5076112151145935]"
"[0.4942413568496704, 0.5026982426643372]","[0.5348974466323853, 0.495135098695755]","[0.5695220232009888, 0.4956297278404236]","[0.595559298992157, 0.5030190348625183]","[0.5685746669769287, 0.508554995059967]","[0.5331818461418152, 0.5082967281341553]"
"[0.4946381449699402, 0.5031387209892273]","[0.5360761880874634, 0.49535176157951355]","[0.571166455745697, 0.49594104290008545]","[0.5975196957588196, 0.5035974383354187]","[0.5702450275421143, 0.5092092156410217]","[0.5343224406242371, 0.508918821811676]"
"[0.49295321106910706, 0.5033318400382996]","[0.533998966217041, 0.4961709678173065]","[0.5687077045440674, 0.49694401025772095]","[0.5947533845901489, 0.5044142603874207]","[0.5679004192352295, 0.5097268223762512]","[0.5323213338851929, 0.5093260407447815]"
"[0.49472153186798096, 0.5033282041549683]","[0.5357720851898193, 0.49591711163520813]","[0.5706485509872437, 0.49651390314102173]","[0.5970910787582397, 0.5040053725242615]","[0.5699602365493774, 0.5095739960670471]","[0.5341929793357849, 0.509249210357666]"
"[0.4940211772918701, 0.5035454034805298]","[0.5347849130630493, 0.49634769558906555]","[0.5692731142044067, 0.49703550338745117]","[0.5951664447784424, 0.5042506456375122]","[0.568024754524231, 0.5095345973968506]","[0.5327667593955994, 0.5091328024864197]"
"[0.49591130018234253, 0.503490686416626]","[0.5364207625389099, 0.49624690413475037]","[0.5705943703651428, 0.4969332218170166]","[0.5962614417076111, 0.50431889295578]","[0.5693734288215637, 0.5094826221466064]","[0.5344290137290955, 0.5090513825416565]"
"[0.4952678382396698, 0.5035420656204224]","[0.5354469418525696, 0.4971773028373718]","[0.5692951679229736, 0.49802711606025696]","[0.5949677228927612, 0.505255401134491]","[0.5682350993156433, 0.509985089302063]","[0.5334835052490234, 0.5093008279800415]"
"[0.49546581506729126, 0.5037416219711304]","[0.5358250737190247, 0.49688249826431274]","[0.5698295831680298, 0.4977889657020569]","[0.5951380729675293, 0.5052527785301208]","[0.5684900283813477, 0.5101879835128784]","[0.5337292551994324, 0.5095261931419373]"
"[0.4954313337802887, 0.5033625364303589]","[0.5355643630027771, 0.49653035402297974]","[0.5695171356201172, 0.49733221530914307]","[0.5949815511703491, 0.504706859588623]","[0.5685579776763916, 0.5096917748451233]","[0.5337226390838623, 0.509148120880127]"
"[0.4956979751586914, 0.5037087798118591]","[0.5361194610595703, 0.49632811546325684]","[0.5704724788665771, 0.49698594212532043]","[0.5961359739303589, 0.5046576857566833]","[0.5696876049041748, 0.5100720524787903]","[0.5345287919044495, 0.509660005569458]"
"[0.4990085959434509, 0.504180908203125]","[0.5387895703315735, 0.4974304437637329]","[0.5725955963134766, 0.49809956550598145]","[0.5982587933540344, 0.5054038763046265]","[0.5717043876647949, 0.5104528665542603]","[0.537146806716919, 0.5099098682403564]"
"[0.49831587076187134, 0.504835307598114]","[0.5384107232093811, 0.49785152077674866]","[0.5723962783813477, 0.4986211359500885]","[0.5982146859169006, 0.5060316324234009]","[0.5713839530944824, 0.511073887348175]","[0.5366101264953613, 0.5105200409889221]"
"[0.49839574098587036, 0.5043789148330688]","[0.5384579300880432, 0.4982086718082428]","[0.5721380710601807, 0.49930429458618164]","[0.5977367758750916, 0.5067079067230225]","[0.5711813569068909, 0.5112360119819641]","[0.5366699695587158, 0.5104588866233826]"
"[0.4968961179256439, 0.5044795274734497]","[0.536655843257904, 0.4987887144088745]","[0.5699305534362793, 0.49998050928115845]","[0.5954355597496033, 0.5071728229522705]","[0.5691126585006714, 0.5115158557891846]","[0.5347973108291626, 0.5106504559516907]"
"[0.4978925287723541, 0.5045282244682312]","[0.5380328297615051, 0.49799972772598267]","[0.5719150304794312, 0.4989888370037079]","[0.597488522529602, 0.506226122379303]","[0.5707560181617737, 0.5110010504722595]","[0.536088764667511, 0.5103497505187988]"
"[0.49741655588150024, 0.5046361088752747]","[0.5374137163162231, 0.4986836016178131]","[0.5710031986236572, 0.4997637867927551]","[0.5965040326118469, 0.5067667365074158]","[0.5699160695075989, 0.5113106966018677]","[0.5353660583496094, 0.5105177164077759]"
"[0.49908503890037537, 0.5044576525688171]","[0.53937166929245, 0.4977986812591553]","[0.573596715927124, 0.4987228512763977]","[0.599439263343811, 0.5059958100318909]","[0.5724630355834961, 0.5109085440635681]","[0.5375244617462158, 0.5102934837341309]"
"[0.49863189458847046, 0.5047217607498169]","[0.5388870239257812, 0.4987063407897949]","[0.5727789402008057, 0.4998086094856262]","[0.5985407829284668, 0.5070335268974304]","[0.5717435479164124, 0.511558473110199]","[0.5370158553123474, 0.5107437968254089]"
"[0.49804526567459106, 0.504207193851471]","[0.5378681421279907, 0.4985193610191345]","[0.5714645385742188, 0.4995911419391632]","[0.5972797274589539, 0.5064430236816406]","[0.5705523490905762, 0.5108618140220642]","[0.5359694957733154, 0.5100595951080322]"
"[0.4980289041996002, 0.5045053958892822]","[0.5380471348762512, 0.4986582100391388]","[0.5718571543693542, 0.4997279644012451]","[0.5978078246116638, 0.5067386031150818]","[0.5709393620491028, 0.5112142562866211]","[0.5362544059753418, 0.5104407668113708]"
"[0.49763086438179016, 0.5046363472938538]","[0.5377217531204224, 0.4983939528465271]","[0.5716118812561035, 0.49945712089538574]","[0.5974290370941162, 0.5066961050033569]","[0.570728600025177, 0.511346697807312]","[0.5359938740730286, 0.5106360912322998]"
"[0.4977143704891205, 0.5046870112419128]","[0.5376778244972229, 0.49844253063201904]","[0.5714916586875916, 0.49950680136680603]","[0.5970756411552429, 0.5067737698554993]","[0.5706532001495361, 0.5114603042602539]","[0.5359922647476196, 0.5107380747795105]"
"[0.49771296977996826, 0.5042863488197327]","[0.5382954478263855, 0.4976035952568054]","[0.5727351307868958, 0.49861305952072144]","[0.5988068580627441, 0.5058990120887756]","[0.5714663863182068, 0.5107696652412415]","[0.5363597273826599, 0.5101199746131897]"
"[0.4970545470714569, 0.5037057995796204]","[0.537152111530304, 0.4972933828830719]","[0.5710391998291016, 0.49826616048812866]","[0.5968316197395325, 0.505315363407135]","[0.569905161857605, 0.51009202003479]","[0.535178005695343, 0.5094735622406006]"
"[0.4976867437362671, 0.5044558048248291]","[0.5380570292472839, 0.4980185627937317]","[0.5720537900924683, 0.49915167689323425]","[0.5982040762901306, 0.5065208077430725]","[0.5711336731910706, 0.5111806392669678]","[0.536239743232727, 0.5104930400848389]"
"[0.49857211112976074, 0.5049690008163452]","[0.5395676493644714, 0.49716854095458984]","[0.5742641687393188, 0.49784523248672485]","[0.600246787071228, 0.5053645372390747]","[0.5728888511657715, 0.5111747980117798]","[0.5375025868415833, 0.5107903480529785]"
"[0.5000158548355103, 0.5052459239959717]","[0.5405079126358032, 0.49687233567237854]","[0.5753586292266846, 0.4972264766693115]","[0.601618766784668, 0.5048910975456238]","[0.5743786692619324, 0.51080721616745]","[0.5389024019241333, 0.5106809139251709]"
"[0.5026167631149292, 0.5039481520652771]","[0.5433861613273621, 0.49651777744293213]","[0.5783555507659912, 0.4973340630531311]","[0.6042169332504272, 0.5049046874046326]","[0.5770339965820312, 0.5104445815086365]","[0.5415377616882324, 0.5098404884338379]"
"[0.5006288290023804, 0.5041614770889282]","[0.5402737855911255, 0.49656903743743896]","[0.5745302438735962, 0.49745631217956543]","[0.599852979183197, 0.50511634349823]","[0.5732266902923584, 0.5103641748428345]","[0.5385580658912659, 0.5097407698631287]"
"[0.5015207529067993, 0.5033693909645081]","[0.5420893430709839, 0.49454522132873535]","[0.5771095752716064, 0.49547848105430603]","[0.6024481058120728, 0.5038135051727295]","[0.5756273865699768, 0.50951087474823]","[0.5403411984443665, 0.5090653300285339]"
"[0.4983908534049988, 0.5033515691757202]","[0.5377076864242554, 0.49487239122390747]","[0.571853518486023, 0.49584701657295227]","[0.5964324474334717, 0.5040123462677002]","[0.5706697702407837, 0.5093870162963867]","[0.536281406879425, 0.5088889598846436]"
