78,82,312,308,317,87
"[0.3580654561519623, 0.6300148963928223]","[0.425497442483902, 0.6214512586593628]","[0.4694008231163025, 0.6213231682777405]","[0.5259140133857727, 0.6295207738876343]","[0.4695843756198883, 0.6250835657119751]","[0.42464953660964966, 0.6252052783966064]"
"[0.35912463068962097, 0.6297141313552856]","[0.42493516206741333, 0.6210057735443115]","[0.4685230255126953, 0.6207493543624878]","[0.5251333713531494, 0.6288412809371948]","[0.4685901403427124, 0.624276340007782]","[0.4240892827510834, 0.6245179176330566]"
"[0.3600078821182251, 0.6305572986602783]","[0.42520126700401306, 0.6217284202575684]","[0.46836549043655396, 0.6212785840034485]","[0.5247427821159363, 0.6289463639259338]","[0.4683363437652588, 0.6249029636383057]","[0.42409348487854004, 0.6253520846366882]"
"[0.358676552772522, 0.6302503943443298]","[0.42483437061309814, 0.621465802192688]","[0.4680437743663788, 0.6210999488830566]","[0.5240776538848877, 0.628887414932251]","[0.4681297838687897, 0.624538779258728]","[0.42371034622192383, 0.6248772144317627]"
"[0.35846608877182007, 0.6310437917709351]","[0.42368239164352417, 0.6221472024917603]","[0.46700364351272583, 0.6220115423202515]","[0.5236545205116272, 0.6305630207061768]","[0.4672245979309082, 0.6261703968048096]","[0.4223330020904541, 0.6262741088867188]"
"[0.36084526777267456, 0.630653440952301]","[0.4251987934112549, 0.6218841075897217]","[0.46749618649482727, 0.6215882897377014]","[0.5232608318328857, 0.6296820044517517]","[0.46821555495262146, 0.6257593631744385]","[0.4242059886455536, 0.6260033845901489]"
"[0.3586765229701996, 0.629813015460968]","[0.4245423376560211, 0.6210558414459229]","[0.46744024753570557, 0.6209635138511658]","[0.5237103700637817, 0.6294859647750854]","[0.467841774225235, 0.6247968673706055]","[0.4232555627822876, 0.6248493790626526]"
"[0.3578009605407715, 0.6305221915245056]","[0.42413654923439026, 0.6209591627120972]","[0.4668559432029724, 0.6208588480949402]","[0.5227887630462646, 0.6301706433296204]","[0.4671837091445923, 0.6248332858085632]","[0.42252275347709656, 0.6249430179595947]"
"[0.35822251439094543, 0.6314712762832642]","[0.4232844412326813, 0.6214784979820251]","[0.4662870764732361, 0.6212155222892761]","[0.5242061018943787, 0.6305195093154907]","[0.46630242466926575, 0.6248136162757874]","[0.4215649664402008, 0.6250723600387573]"
"[0.3561193645000458, 0.6300327777862549]","[0.42335188388824463, 0.6208244562149048]","[0.46697893738746643, 0.6205655336380005]","[0.5245124101638794, 0.629008412361145]","[0.4670681655406952, 0.6245108842849731]","[0.4213268756866455, 0.6247754693031311]"
"[0.3575294017791748, 0.6315771341323853]","[0.42438408732414246, 0.6216825246810913]","[0.46729913353919983, 0.6215292811393738]","[0.5228661298751831, 0.630855917930603]","[0.4674031436443329, 0.6254470944404602]","[0.4226621389389038, 0.625630795955658]"
"[0.3564518690109253, 0.6314830780029297]","[0.42369702458381653, 0.6215733885765076]","[0.4682633876800537, 0.6213783621788025]","[0.526729941368103, 0.630699634552002]","[0.46816766262054443, 0.6255229711532593]","[0.422111451625824, 0.625696063041687]"
"[0.35800594091415405, 0.6303384900093079]","[0.4239799678325653, 0.620882511138916]","[0.4668700397014618, 0.6207206845283508]","[0.5234814882278442, 0.6296811699867249]","[0.46704360842704773, 0.6250252723693848]","[0.42227229475975037, 0.6251768469810486]"
"[0.3580443859100342, 0.6301696300506592]","[0.4251546859741211, 0.6210250854492188]","[0.46787458658218384, 0.6210418343544006]","[0.523245632648468, 0.6301210522651672]","[0.4679926037788391, 0.6247859597206116]","[0.4233127534389496, 0.6247938275337219]"
"[0.35888946056365967, 0.630911111831665]","[0.4247865378856659, 0.620772659778595]","[0.46855098009109497, 0.6206088066101074]","[0.52604079246521, 0.6303501725196838]","[0.4686111807823181, 0.6252605319023132]","[0.42334625124931335, 0.6254240274429321]"
"[0.3568015992641449, 0.6294688582420349]","[0.4231778681278229, 0.6207164525985718]","[0.4662650227546692, 0.6205928921699524]","[0.5229978561401367, 0.6289722919464111]","[0.4663282036781311, 0.6252087354660034]","[0.42103439569473267, 0.6253376007080078]"
"[0.358650803565979, 0.629391074180603]","[0.42445048689842224, 0.620780348777771]","[0.4666368067264557, 0.6208478808403015]","[0.5217987895011902, 0.6296555995941162]","[0.46693870425224304, 0.6247154474258423]","[0.4228162169456482, 0.6246469020843506]"
"[0.3590071201324463, 0.6297998428344727]","[0.4246293604373932, 0.6205962896347046]","[0.46698954701423645, 0.6204894781112671]","[0.5230728387832642, 0.6294580698013306]","[0.4674064517021179, 0.6242094039916992]","[0.42306241393089294, 0.624302089214325]"
"[0.35944801568984985, 0.6289159655570984]","[0.42484185099601746, 0.6200262308120728]","[0.46674683690071106, 0.6198594570159912]","[0.5215951204299927, 0.6283373832702637]","[0.4672408401966095, 0.6238199472427368]","[0.4234192967414856, 0.6239843368530273]"
"[0.3569723963737488, 0.6290559768676758]","[0.42283138632774353, 0.6203412413597107]","[0.4663347899913788, 0.620310366153717]","[0.5233723521232605, 0.629004180431366]","[0.4663662314414978, 0.62459397315979]","[0.4214659035205841, 0.6245793104171753]"
"[0.35795778036117554, 0.6276494860649109]","[0.422850638628006, 0.6193065643310547]","[0.4652745723724365, 0.6194880604743958]","[0.5218870639801025, 0.6283649206161499]","[0.46545085310935974, 0.6236038208007812]","[0.4212954342365265, 0.6233823299407959]"
"[0.35818955302238464, 0.6282471418380737]","[0.42309269309043884, 0.6200463175773621]","[0.4648647904396057, 0.6203462481498718]","[0.5205199718475342, 0.629397988319397]","[0.4651612937450409, 0.6247609853744507]","[0.4213082194328308, 0.6244127154350281]"
"[0.3565869629383087, 0.6280906200408936]","[0.4209153950214386, 0.6201384663581848]","[0.46285927295684814, 0.6205893754959106]","[0.5189834237098694, 0.6298597455024719]","[0.46289074420928955, 0.6250247955322266]","[0.4190552234649658, 0.6245390176773071]"
"[0.35715386271476746, 0.6280520558357239]","[0.42254507541656494, 0.6204241514205933]","[0.4645189046859741, 0.6209008097648621]","[0.5203974843025208, 0.6298781037330627]","[0.46472975611686707, 0.6247762441635132]","[0.42074742913246155, 0.6242523789405823]"
"[0.3570534884929657, 0.6277623176574707]","[0.42087605595588684, 0.619986891746521]","[0.4627043604850769, 0.6203833818435669]","[0.5191627144813538, 0.6293699145317078]","[0.4627976715564728, 0.6244434714317322]","[0.41916579008102417, 0.6240178942680359]"
"[0.3584764301776886, 0.6280769109725952]","[0.42370909452438354, 0.6202244758605957]","[0.4655629098415375, 0.6205852031707764]","[0.5208378434181213, 0.6294633746147156]","[0.4658215045928955, 0.6249075531959534]","[0.4219554662704468, 0.6245099306106567]"
"[0.356220006942749, 0.6277471780776978]","[0.4211188554763794, 0.6198267936706543]","[0.4632675349712372, 0.620296061038971]","[0.5187753438949585, 0.6295046806335449]","[0.46307048201560974, 0.6242528557777405]","[0.41943415999412537, 0.6237655282020569]"
"[0.3568677306175232, 0.6279350519180298]","[0.42163485288619995, 0.6202768683433533]","[0.4635556936264038, 0.6206410527229309]","[0.5195525884628296, 0.6293525695800781]","[0.46361246705055237, 0.6242901086807251]","[0.41995924711227417, 0.6238991618156433]"
"[0.3566264510154724, 0.6274846196174622]","[0.4205557405948639, 0.6200670003890991]","[0.46215370297431946, 0.620491087436676]","[0.5175613760948181, 0.6291471719741821]","[0.46224066615104675, 0.6243478059768677]","[0.4189026951789856, 0.6238888502120972]"
"[0.3564971089363098, 0.6272895932197571]","[0.42081353068351746, 0.6200741529464722]","[0.4626341760158539, 0.6205214262008667]","[0.518530011177063, 0.6290203332901001]","[0.4627702236175537, 0.6240935325622559]","[0.419122576713562, 0.6236006617546082]"
"[0.3576216399669647, 0.62739497423172]","[0.42113378643989563, 0.6200275421142578]","[0.46270322799682617, 0.6203427910804749]","[0.5184701681137085, 0.6287277340888977]","[0.4629608690738678, 0.624122679233551]","[0.41976961493492126, 0.6237632036209106]"
"[0.35904404520988464, 0.6274575591087341]","[0.422685444355011, 0.619764506816864]","[0.46400246024131775, 0.6199849247932434]","[0.5199068784713745, 0.628253698348999]","[0.4641873240470886, 0.6232529282569885]","[0.4213193655014038, 0.6230308413505554]"
"[0.3569011986255646, 0.6270582675933838]","[0.42030611634254456, 0.6197546124458313]","[0.4620187282562256, 0.6197435259819031]","[0.5201353430747986, 0.6271395087242126]","[0.46246272325515747, 0.6224638819694519]","[0.4190673828125, 0.6224679946899414]"
"[0.35708707571029663, 0.6281400918960571]","[0.42146775126457214, 0.6205298900604248]","[0.46351736783981323, 0.6201304197311401]","[0.5225431323051453, 0.6266295909881592]","[0.4640635848045349, 0.6218143701553345]","[0.42049458622932434, 0.6221983432769775]"
"[0.3553679585456848, 0.627851128578186]","[0.4200775623321533, 0.6200472712516785]","[0.46242567896842957, 0.6198007464408875]","[0.521807849407196, 0.6269341111183167]","[0.46279603242874146, 0.6220546364784241]","[0.41866034269332886, 0.6223132014274597]"
"[0.35644060373306274, 0.6288334131240845]","[0.4202793538570404, 0.6198288798332214]","[0.4625399112701416, 0.6194252371788025]","[0.5212143659591675, 0.6273766756057739]","[0.46286681294441223, 0.6225674152374268]","[0.41863512992858887, 0.6230003237724304]"
"[0.3535573184490204, 0.6290878057479858]","[0.4163912832736969, 0.6195972561836243]","[0.45816320180892944, 0.6192473769187927]","[0.5169356465339661, 0.6278295516967773]","[0.45829540491104126, 0.6233303546905518]","[0.41433581709861755, 0.6237013339996338]"
"[0.3546488881111145, 0.6278238892555237]","[0.41617363691329956, 0.619027316570282]","[0.45760440826416016, 0.6186785101890564]","[0.516366720199585, 0.6266236305236816]","[0.4578326642513275, 0.6224266290664673]","[0.4143126606941223, 0.6227994561195374]"
"[0.356201171875, 0.6286710500717163]","[0.4187111258506775, 0.6194435358047485]","[0.46082866191864014, 0.6189804673194885]","[0.519882321357727, 0.6270807385444641]","[0.4610210061073303, 0.6227684020996094]","[0.41705965995788574, 0.6232506632804871]"
"[0.35353773832321167, 0.6294301748275757]","[0.41523319482803345, 0.6189661026000977]","[0.458001971244812, 0.6184330582618713]","[0.5179610848426819, 0.6276212930679321]","[0.457952618598938, 0.6230958104133606]","[0.41340580582618713, 0.6236498951911926]"
"[0.3560551702976227, 0.6290908455848694]","[0.41820502281188965, 0.6192207932472229]","[0.4595526456832886, 0.6188637018203735]","[0.5175912976264954, 0.6279239654541016]","[0.45960769057273865, 0.6220718622207642]","[0.4162846803665161, 0.6224070191383362]"
"[0.35583168268203735, 0.6299998760223389]","[0.41824114322662354, 0.6198875904083252]","[0.4599451422691345, 0.6197920441627502]","[0.5177671313285828, 0.6295905709266663]","[0.4601323902606964, 0.623602032661438]","[0.41627466678619385, 0.6236456036567688]"
"[0.35535186529159546, 0.628484845161438]","[0.41934794187545776, 0.6198604702949524]","[0.4610363245010376, 0.6200171113014221]","[0.517363429069519, 0.6290334463119507]","[0.46142786741256714, 0.623741626739502]","[0.4174008071422577, 0.6235253810882568]"
"[0.3576616048812866, 0.6292120814323425]","[0.42319929599761963, 0.6208949089050293]","[0.46505969762802124, 0.6208750605583191]","[0.5197702050209045, 0.6290963292121887]","[0.4657759368419647, 0.6245687007904053]","[0.4217798113822937, 0.624542772769928]"
"[0.35928213596343994, 0.629479169845581]","[0.42494839429855347, 0.6211920976638794]","[0.46627843379974365, 0.6211281418800354]","[0.5190566778182983, 0.6291478276252747]","[0.4669347405433655, 0.6249390840530396]","[0.42336490750312805, 0.6249514222145081]"
"[0.35612934827804565, 0.6304727792739868]","[0.4222469925880432, 0.6216683983802795]","[0.46496960520744324, 0.6213337182998657]","[0.5205478072166443, 0.6291438937187195]","[0.46549975872039795, 0.6247842311859131]","[0.4211711585521698, 0.625083327293396]"
"[0.35880401730537415, 0.6294736862182617]","[0.4234048128128052, 0.620651125907898]","[0.46545860171318054, 0.6202661395072937]","[0.5209406614303589, 0.6279271245002747]","[0.4658644199371338, 0.6235418319702148]","[0.42214661836624146, 0.623890221118927]"
"[0.3577542006969452, 0.6295348405838013]","[0.42239218950271606, 0.6194348931312561]","[0.46426695585250854, 0.6190019249916077]","[0.5205321311950684, 0.6279730796813965]","[0.46490979194641113, 0.6228083968162537]","[0.42107588052749634, 0.6232123970985413]"
"[0.35610419511795044, 0.6290038824081421]","[0.42051681876182556, 0.6194040179252625]","[0.462590754032135, 0.6191276907920837]","[0.5197944641113281, 0.6279813647270203]","[0.4630667269229889, 0.6229990720748901]","[0.41888996958732605, 0.6232457756996155]"
"[0.3565109670162201, 0.6281397342681885]","[0.4209415912628174, 0.6192165017127991]","[0.4628537595272064, 0.6190271973609924]","[0.519743800163269, 0.6273583173751831]","[0.4631348252296448, 0.6221755146980286]","[0.4192604720592499, 0.6223294734954834]"
"[0.3559200167655945, 0.628695011138916]","[0.4207308888435364, 0.6194175481796265]","[0.46291354298591614, 0.6192166209220886]","[0.5198888778686523, 0.6280047297477722]","[0.4634280204772949, 0.6228236556053162]","[0.4193335771560669, 0.6229936480522156]"
"[0.3554229736328125, 0.6281605362892151]","[0.421080619096756, 0.6191583871841431]","[0.463368684053421, 0.6189081072807312]","[0.5197235941886902, 0.6272885799407959]","[0.463888019323349, 0.6225891709327698]","[0.4196855127811432, 0.6228241920471191]"
"[0.3559911251068115, 0.6282298564910889]","[0.4220905005931854, 0.6192220449447632]","[0.46459707617759705, 0.6190014481544495]","[0.5214440822601318, 0.6274319887161255]","[0.4650666117668152, 0.6222357749938965]","[0.4206778109073639, 0.6224198341369629]"
"[0.3563574552536011, 0.6286530494689941]","[0.4216213822364807, 0.6191214323043823]","[0.46385374665260315, 0.6188700795173645]","[0.5212029218673706, 0.62775057554245]","[0.46457087993621826, 0.62217777967453]","[0.4203018546104431, 0.6224006414413452]"
"[0.3548334538936615, 0.6294569969177246]","[0.41997140645980835, 0.6193013787269592]","[0.4620448350906372, 0.6187539100646973]","[0.5195150375366211, 0.6274898052215576]","[0.4626195430755615, 0.6215566396713257]","[0.4184991717338562, 0.6221087574958801]"
"[0.35236290097236633, 0.6295924782752991]","[0.4181632101535797, 0.6188722252845764]","[0.4615810811519623, 0.6181700229644775]","[0.520444929599762, 0.6269498467445374]","[0.461788535118103, 0.6214301586151123]","[0.4165413975715637, 0.6221302151679993]"
"[0.3529500365257263, 0.6288371086120605]","[0.41738227009773254, 0.6187665462493896]","[0.4601901173591614, 0.6182687282562256]","[0.5189076662063599, 0.6269121170043945]","[0.4601905941963196, 0.6216709017753601]","[0.4154675006866455, 0.6221694946289062]"
"[0.3525538444519043, 0.6291959285736084]","[0.4165584444999695, 0.6191763281822205]","[0.45904111862182617, 0.6186830401420593]","[0.5184223651885986, 0.6273661255836487]","[0.45927971601486206, 0.621797502040863]","[0.4147787094116211, 0.6222896575927734]"
"[0.35327067971229553, 0.6288703083992004]","[0.41617485880851746, 0.6191253662109375]","[0.4577958583831787, 0.6186569929122925]","[0.5151818990707397, 0.627180278301239]","[0.45824527740478516, 0.6219501495361328]","[0.4145265519618988, 0.6224138140678406]"
"[0.3536006212234497, 0.6294949650764465]","[0.41725632548332214, 0.6193329095840454]","[0.4597557783126831, 0.6188132166862488]","[0.5182360410690308, 0.6276033520698547]","[0.4601304531097412, 0.6225720643997192]","[0.41557908058166504, 0.6230919361114502]"
"[0.3540090322494507, 0.6286848783493042]","[0.4169556200504303, 0.6194579601287842]","[0.45918798446655273, 0.6189855337142944]","[0.5172677636146545, 0.6269407272338867]","[0.459577739238739, 0.6220797300338745]","[0.41554519534111023, 0.6225733757019043]"
"[0.35495638847351074, 0.62907475233078]","[0.41875749826431274, 0.61943519115448]","[0.4612991213798523, 0.619066596031189]","[0.5200304388999939, 0.6276847124099731]","[0.46160128712654114, 0.6221088171005249]","[0.4171528220176697, 0.6225021481513977]"
"[0.35475245118141174, 0.6300742626190186]","[0.41874319314956665, 0.6198781132698059]","[0.4608710706233978, 0.6195370554924011]","[0.5186867117881775, 0.6286970376968384]","[0.4611532390117645, 0.6228217482566833]","[0.41685208678245544, 0.6231922507286072]"
"[0.3567398190498352, 0.6290882229804993]","[0.4202156364917755, 0.6191149353981018]","[0.4615805149078369, 0.6188759803771973]","[0.5185118913650513, 0.6280982494354248]","[0.4618321359157562, 0.6224185228347778]","[0.41819271445274353, 0.6226242780685425]"
"[0.35602647066116333, 0.6298412680625916]","[0.4213617444038391, 0.6195400953292847]","[0.463669091463089, 0.6191354393959045]","[0.5212662220001221, 0.6282234787940979]","[0.46410027146339417, 0.6225607395172119]","[0.419653058052063, 0.6229797601699829]"
"[0.3555371165275574, 0.6296358704566956]","[0.42111313343048096, 0.6193923354148865]","[0.46379023790359497, 0.6189975142478943]","[0.521472692489624, 0.6280310153961182]","[0.4639534056186676, 0.6225605010986328]","[0.41923102736473083, 0.6229700446128845]"
"[0.3580825626850128, 0.6284082531929016]","[0.4218822419643402, 0.6183243989944458]","[0.4641581177711487, 0.6181322336196899]","[0.5204010605812073, 0.6276650428771973]","[0.4643412232398987, 0.6222134828567505]","[0.42026287317276, 0.6223558783531189]"
"[0.3567220866680145, 0.6303144097328186]","[0.4201452434062958, 0.620276689529419]","[0.4623086750507355, 0.6200846433639526]","[0.520323634147644, 0.6295541524887085]","[0.4627656042575836, 0.6239128708839417]","[0.4186139702796936, 0.6240850687026978]"
"[0.35860583186149597, 0.6289346218109131]","[0.421096533536911, 0.6190853714942932]","[0.4621101915836334, 0.6190855503082275]","[0.5183650851249695, 0.6289436221122742]","[0.4625556766986847, 0.6230446696281433]","[0.4191419184207916, 0.6230167150497437]"
"[0.3586823642253876, 0.6297326683998108]","[0.42115968465805054, 0.6194758415222168]","[0.46180006861686707, 0.6194081902503967]","[0.5176180601119995, 0.6295066475868225]","[0.46242859959602356, 0.6235674023628235]","[0.4192419648170471, 0.623597264289856]"
"[0.3586996793746948, 0.6297951936721802]","[0.42159104347229004, 0.6199148297309875]","[0.4626905620098114, 0.6197892427444458]","[0.5191102027893066, 0.6293954849243164]","[0.463220477104187, 0.6239206790924072]","[0.41978657245635986, 0.6240151524543762]"
"[0.3584062159061432, 0.6300577521324158]","[0.42123496532440186, 0.6201329231262207]","[0.4623132646083832, 0.6200299859046936]","[0.5185341835021973, 0.6296771764755249]","[0.46284767985343933, 0.623959481716156]","[0.41944029927253723, 0.6240444183349609]"
"[0.35774391889572144, 0.6306428909301758]","[0.4217817783355713, 0.6207069158554077]","[0.4636315107345581, 0.6205568313598633]","[0.520596981048584, 0.6301153302192688]","[0.4640573561191559, 0.6248841285705566]","[0.41989845037460327, 0.6250238418579102]"
"[0.35778379440307617, 0.6297639608383179]","[0.4209483861923218, 0.6196715235710144]","[0.4626002907752991, 0.6196041703224182]","[0.5191869139671326, 0.6295675039291382]","[0.46315091848373413, 0.6241568922996521]","[0.4191710650920868, 0.6241964101791382]"
"[0.3573111593723297, 0.630263090133667]","[0.420602023601532, 0.6203535795211792]","[0.4622550904750824, 0.6202558875083923]","[0.5190958976745605, 0.6300081610679626]","[0.4628119170665741, 0.6245282292366028]","[0.418854296207428, 0.6246062517166138]"
"[0.35781529545783997, 0.6302585601806641]","[0.4207305908203125, 0.6202237606048584]","[0.4622129797935486, 0.6201200485229492]","[0.5188090801239014, 0.6299540400505066]","[0.46280062198638916, 0.6244560480117798]","[0.41898223757743835, 0.6245425343513489]"
"[0.3574451804161072, 0.6302391886711121]","[0.4205124080181122, 0.620290219783783]","[0.46191203594207764, 0.6201784610748291]","[0.5185531973838806, 0.6299123764038086]","[0.4624718129634857, 0.6243706345558167]","[0.41874605417251587, 0.6244615316390991]"
"[0.35694169998168945, 0.630608320236206]","[0.42098039388656616, 0.6206005215644836]","[0.46288755536079407, 0.6204874515533447]","[0.5194619297981262, 0.6302244067192078]","[0.46337440609931946, 0.624910295009613]","[0.41912418603897095, 0.6250203847885132]"
"[0.3544154763221741, 0.6301919221878052]","[0.41904106736183167, 0.6210740804672241]","[0.4616604745388031, 0.6209966540336609]","[0.5203489065170288, 0.6299450993537903]","[0.4621037244796753, 0.6251592040061951]","[0.4172199070453644, 0.6252174377441406]"
"[0.35421305894851685, 0.6302730441093445]","[0.4189271628856659, 0.621208906173706]","[0.4615243673324585, 0.6210825443267822]","[0.5203214287757874, 0.6298373341560364]","[0.46194544434547424, 0.6244325041770935]","[0.4172111749649048, 0.6245655417442322]"
"[0.35487884283065796, 0.6297900676727295]","[0.4184255301952362, 0.6207964420318604]","[0.46099475026130676, 0.6207064390182495]","[0.520368218421936, 0.6294143795967102]","[0.46116313338279724, 0.6237319111824036]","[0.41668379306793213, 0.6238137483596802]"
"[0.35651150345802307, 0.6320304274559021]","[0.4190419614315033, 0.623227596282959]","[0.46146145462989807, 0.6229150295257568]","[0.5206661224365234, 0.6309624314308167]","[0.4618551731109619, 0.626793384552002]","[0.4171254634857178, 0.6270912885665894]"
"[0.35663849115371704, 0.6310513615608215]","[0.4206028878688812, 0.621412992477417]","[0.46303144097328186, 0.6210079193115234]","[0.5215068459510803, 0.629606306552887]","[0.4629339277744293, 0.6241088509559631]","[0.4185207188129425, 0.6245172619819641]"
"[0.357417494058609, 0.6317846775054932]","[0.4216996133327484, 0.6225393414497375]","[0.46413907408714294, 0.6225345730781555]","[0.5208436846733093, 0.6317501664161682]","[0.4643063247203827, 0.6270629167556763]","[0.4194965958595276, 0.6270807981491089]"
"[0.35921698808670044, 0.6304174661636353]","[0.42227065563201904, 0.6211241483688354]","[0.4636497497558594, 0.6211369037628174]","[0.5179785490036011, 0.6304535865783691]","[0.4639292061328888, 0.6250237822532654]","[0.42070692777633667, 0.6249946355819702]"
"[0.36004534363746643, 0.6319520473480225]","[0.42358604073524475, 0.6224493384361267]","[0.465458482503891, 0.6223605275154114]","[0.5202323794364929, 0.631566047668457]","[0.46580612659454346, 0.6269543170928955]","[0.42201337218284607, 0.6270299553871155]"
"[0.3588636517524719, 0.631229817867279]","[0.42277660965919495, 0.6218658685684204]","[0.4640401303768158, 0.6218739748001099]","[0.5171764492988586, 0.6311356425285339]","[0.46416470408439636, 0.6260200142860413]","[0.4211276173591614, 0.6260173320770264]"
"[0.3575338125228882, 0.6311659812927246]","[0.4229999780654907, 0.6212217807769775]","[0.46526044607162476, 0.6213412284851074]","[0.517340898513794, 0.6312958598136902]","[0.4647645354270935, 0.62602698802948]","[0.42155593633651733, 0.6259534955024719]"
"[0.35802483558654785, 0.632610023021698]","[0.4233872890472412, 0.6231259703636169]","[0.46625831723213196, 0.6229801177978516]","[0.5203555226325989, 0.6318445801734924]","[0.46625450253486633, 0.6276652812957764]","[0.42221951484680176, 0.6278561949729919]"
"[0.3572196960449219, 0.6310595273971558]","[0.42161881923675537, 0.6211393475532532]","[0.4633176326751709, 0.6210893988609314]","[0.5159599781036377, 0.6306411623954773]","[0.46319714188575745, 0.6262051463127136]","[0.4201677739620209, 0.6262924671173096]"
"[0.3592003285884857, 0.6316677927970886]","[0.42306140065193176, 0.6223819255828857]","[0.4644644260406494, 0.6226067543029785]","[0.5168581008911133, 0.6322617530822754]","[0.4648090898990631, 0.6278063654899597]","[0.42138418555259705, 0.6275683641433716]"
"[0.3584459722042084, 0.6306525468826294]","[0.4207836091518402, 0.6211388111114502]","[0.4618474841117859, 0.6214025616645813]","[0.514831006526947, 0.6315414905548096]","[0.46211832761764526, 0.6269674897193909]","[0.41922256350517273, 0.626642644405365]"
"[0.3602769672870636, 0.6298172473907471]","[0.42265331745147705, 0.6216644644737244]","[0.46349120140075684, 0.6219301223754883]","[0.5168969631195068, 0.6308719515800476]","[0.4637547731399536, 0.6265050172805786]","[0.42099690437316895, 0.6262103319168091]"
"[0.36229896545410156, 0.6287727952003479]","[0.4244346022605896, 0.6205710172653198]","[0.4648085832595825, 0.6208357214927673]","[0.5175782442092896, 0.6298236846923828]","[0.4651015102863312, 0.6259137988090515]","[0.42249879240989685, 0.6256511211395264]"
"[0.36148878931999207, 0.629151463508606]","[0.4239295721054077, 0.6206442713737488]","[0.4646420180797577, 0.6207354068756104]","[0.5175563097000122, 0.6296461820602417]","[0.4650276303291321, 0.6256889700889587]","[0.4223036468029022, 0.6256212592124939]"
"[0.36193811893463135, 0.6285021901130676]","[0.42550936341285706, 0.6200821995735168]","[0.4663025736808777, 0.6202154755592346]","[0.5175583958625793, 0.6290305852890015]","[0.4665369391441345, 0.6250247955322266]","[0.42393016815185547, 0.6249305009841919]"
"[0.36074164509773254, 0.6294342875480652]","[0.42364630103111267, 0.6202217936515808]","[0.46506255865097046, 0.6202633380889893]","[0.517008364200592, 0.6295120716094971]","[0.46501097083091736, 0.6251488327980042]","[0.42214125394821167, 0.6251082420349121]"
"[0.3610796630382538, 0.6292503476142883]","[0.4245646595954895, 0.6203466057777405]","[0.4653225541114807, 0.6205005049705505]","[0.5161709189414978, 0.6297309398651123]","[0.46533042192459106, 0.6251475214958191]","[0.42303895950317383, 0.6249876022338867]"
"[0.36061206459999084, 0.6302168369293213]","[0.4246126413345337, 0.6207690238952637]","[0.46585196256637573, 0.6208712458610535]","[0.5176756381988525, 0.6305422186851501]","[0.4659549593925476, 0.6257871389389038]","[0.4231604337692261, 0.6256662011146545]"
"[0.3592822849750519, 0.6297940015792847]","[0.423476904630661, 0.6207395792007446]","[0.46456179022789, 0.6209120750427246]","[0.516202986240387, 0.6303364038467407]","[0.46461376547813416, 0.6256551146507263]","[0.4218255579471588, 0.6254631280899048]"
"[0.35859400033950806, 0.6303104162216187]","[0.423478901386261, 0.620551586151123]","[0.4649909436702728, 0.6205474734306335]","[0.5175928473472595, 0.6302998661994934]","[0.4651947617530823, 0.625518798828125]","[0.42205482721328735, 0.6255216002464294]"
"[0.35765621066093445, 0.6305104494094849]","[0.4217183291912079, 0.6214429140090942]","[0.4630586504936218, 0.6213911771774292]","[0.5156241655349731, 0.6303620934486389]","[0.4635799825191498, 0.6261837482452393]","[0.4204884469509125, 0.6262226104736328]"
"[0.358327180147171, 0.6300626397132874]","[0.42326074838638306, 0.620319664478302]","[0.46561264991760254, 0.6200554966926575]","[0.5190163850784302, 0.629079282283783]","[0.4659407138824463, 0.6242652535438538]","[0.4227718710899353, 0.624525785446167]"
"[0.3577691316604614, 0.6302181482315063]","[0.4241471290588379, 0.6209016442298889]","[0.46755555272102356, 0.620716392993927]","[0.5210400819778442, 0.6294602751731873]","[0.4674361050128937, 0.6248661279678345]","[0.42350178956985474, 0.6250389814376831]"
"[0.35794562101364136, 0.6300146579742432]","[0.42373812198638916, 0.6207671165466309]","[0.4669148623943329, 0.6204862594604492]","[0.5205217003822327, 0.6288952827453613]","[0.46684759855270386, 0.6246963143348694]","[0.42310163378715515, 0.6249971985816956]"
"[0.35801973938941956, 0.62964928150177]","[0.4237370193004608, 0.620661199092865]","[0.46613559126853943, 0.6204276084899902]","[0.5184895992279053, 0.628670334815979]","[0.46601971983909607, 0.624583899974823]","[0.42277199029922485, 0.6248328685760498]"
"[0.3579120635986328, 0.6301616430282593]","[0.42425426840782166, 0.6214500069618225]","[0.4675764739513397, 0.6212100982666016]","[0.5216060876846313, 0.6291673183441162]","[0.4674951434135437, 0.6251697540283203]","[0.42344173789024353, 0.6254128813743591]"
"[0.35804763436317444, 0.6301273703575134]","[0.42330050468444824, 0.6209253668785095]","[0.4655826687812805, 0.620639443397522]","[0.518653154373169, 0.6290029287338257]","[0.46561262011528015, 0.624740481376648]","[0.42240896821022034, 0.6250542998313904]"
"[0.35853126645088196, 0.6297912001609802]","[0.42370086908340454, 0.6206562519073486]","[0.46568140387535095, 0.6203647255897522]","[0.5186392068862915, 0.6286271214485168]","[0.4656205475330353, 0.6243706941604614]","[0.42254650592803955, 0.6246954798698425]"
"[0.3592320382595062, 0.6296855807304382]","[0.4244222640991211, 0.6203650236129761]","[0.46632125973701477, 0.6199749112129211]","[0.519771158695221, 0.6281368732452393]","[0.46634459495544434, 0.6234984397888184]","[0.4233514070510864, 0.6239081025123596]"
